"transcript_id"	"gene_id"	"KO3"	"KO2"	"KO1"	"Het3"	"Het2"	"Het1"	"WT3"	"WT2"	"WT1"
"MSTRG.1014.1"	"MSTRG.1014"	0.65	0.64	0.58	0.44	1.19	1.24	1.78	2.3	1.61
"MSTRG.10140.1"	"MSTRG.10140"	2.66	2.97	2.17	2.69	5.71	3.69	6.28	4.98	3.67
"MSTRG.10141.1"	"MSTRG.10141"	1.53	2.05	0.87	1.66	3.89	2.74	3.67	4.74	3.31
"MSTRG.10141.2"	"MSTRG.10141"	1.5	1.31	1.8	1.25	2.78	1.4	2.7	3.08	1.46
"MSTRG.10142.1"	"MSTRG.10142"	2.68	3.76	3.19	2.93	6.04	4.09	6.24	5.96	4.37
"MSTRG.10143.1"	"MSTRG.10143"	1.09	1.24	1.1	1.1	2.53	1.44	2.49	2.35	1.63
"MSTRG.10144.1"	"MSTRG.10144"	1.91	2.61	2.19	2.2	5	2.84	3.46	4.33	3.69
"MSTRG.10145.1"	"MSTRG.10145"	5.61	6.65	6.59	5.4	11.71	8.22	12.75	8.65	8.31
"MSTRG.10146.1"	"MSTRG.10146"	15.15	11.52	11.65	11.86	27.42	16.86	33.62	28.82	17.57
"MSTRG.10147.1"	"MSTRG.10147"	73.1	73.21	104.41	68.17	154.83	89.13	159.51	66.58	83.48
"MSTRG.10148.1"	"MSTRG.10148"	1.56	2.26	1.67	1.45	3.05	1.91	3.08	2.6	2.07
"MSTRG.10149.1"	"MSTRG.10149"	3.71	2.92	1.55	2.75	5.91	3.55	8.42	6.64	3.45
"MSTRG.1015.1"	"MSTRG.1015"	0.49	0.74	0.36	0.85	1.35	0.67	1.06	1.31	0.54
"MSTRG.10150.1"	"MSTRG.10150"	3.26	4.03	3.41	3.24	6.41	4.84	6.4	5.5	4.18
"MSTRG.10151.1"	"MSTRG.10151"	0	0	0.55	0	0	0	0	0	0
"MSTRG.10151.2"	"MSTRG.10151"	3.09	4.31	2.92	3.08	8.4	4.8	3.95	8.02	4.58
"MSTRG.10151.3"	"MSTRG.10151"	1.76	3.01	1.51	1.94	4.51	2.49	3.7	6.21	2.47
"MSTRG.10151.4"	"MSTRG.10151"	0	0	0.82	0	0	0	0	0	0
"MSTRG.10151.5"	"MSTRG.10151"	3.92	1.59	1.94	3.28	4.52	2.56	10.67	5.13	3.75
"MSTRG.10151.6"	"MSTRG.10151"	1.76	3.01	1.51	1.94	4.51	2.49	3.7	6.21	2.47
"MSTRG.10152.1"	"MSTRG.10152"	1.09	2.25	2.81	2.35	4.55	2.96	4.5	2.49	2.8
"MSTRG.10153.1"	"MSTRG.10153"	3.19	2.83	1.82	3.49	7.36	2.57	6.38	6.76	3.09
"MSTRG.10154.1"	"MSTRG.10154"	2.27	2.12	2.42	2.74	4.31	3.36	3.31	4.96	2.49
"MSTRG.10154.2"	"MSTRG.10154"	1.9	2.01	1.24	0.95	3.34	0.82	2.16	3.3	1.64
"MSTRG.10155.1"	"MSTRG.10155"	3.67	4.47	3.84	3.51	8.34	5.46	7.19	6.86	5.54
"MSTRG.10156.1"	"MSTRG.10156"	4.66	5.02	3.73	2.78	8.09	6.27	7.83	1.8	3.88
"MSTRG.10156.2"	"MSTRG.10156"	12.12	14.69	11.06	13.75	28.5	20.58	26.89	21.98	18.03
"MSTRG.10156.3"	"MSTRG.10156"	4.31	3.37	7.36	3.03	12.96	4.22	12.2	16.46	9.43
"MSTRG.10156.4"	"MSTRG.10156"	0.54	0.77	0.55	0.39	0.9	0.94	0.55	1.29	0.99
"MSTRG.10156.5"	"MSTRG.10156"	0.51	0.43	0.38	0.7	1.11	0.97	1.43	0.77	0.74
"MSTRG.10156.6"	"MSTRG.10156"	0.5	0.45	0.24	0.14	0.94	0.48	1.12	0.14	0.51
"MSTRG.10156.7"	"MSTRG.10156"	6.57	8.94	9.01	8.06	15.87	11.61	19.66	11.89	8.76
"MSTRG.10156.8"	"MSTRG.10156"	9.22	11.45	7.78	8.67	18.68	15.38	22.01	19.47	14.64
"MSTRG.10157.1"	"MSTRG.10157"	6.72	5.91	5.72	5.92	12.95	8.01	13.61	20.48	7.3
"MSTRG.10158.1"	"MSTRG.10158"	0	0	0.27	0.27	0.15	0.12	0	0.25	0.15
"MSTRG.10159.1"	"MSTRG.10159"	1.04	1.06	0.76	0.82	1.36	1.16	1.36	1.34	1.13
"MSTRG.1016.1"	"MSTRG.1016"	0.07	0	0.11	0.07	0.08	0	0	0	0.11
"MSTRG.10160.1"	"MSTRG.10160"	6.63	9	6.32	6.52	13.79	8.85	11.25	10.22	9.13
"MSTRG.10160.2"	"MSTRG.10160"	0.93	1.62	1.18	0.78	1.62	1.01	1.76	1.15	1.19
"MSTRG.10161.1"	"MSTRG.10161"	2.51	4.07	4.11	2.47	5.49	3.83	4.71	2.37	4.4
"MSTRG.10162.1"	"MSTRG.10162"	0.37	0.47	0.56	0.24	0.83	0.88	0.77	0.34	0.77
"MSTRG.10163.1"	"MSTRG.10163"	2.91	4.35	4.49	2.71	5.97	4.7	5.61	2.24	4.58
"MSTRG.10163.2"	"MSTRG.10163"	0.66	1.35	0.63	0.53	1.89	1.31	1.16	1.64	1.72
"MSTRG.10164.1"	"MSTRG.10164"	1.37	1.5	1.08	0.87	1.51	1.1	1.53	2.21	1.24
"MSTRG.10165.1"	"MSTRG.10165"	12.61	15.85	13.51	13.22	26.88	16.15	22.56	19.99	15.47
"MSTRG.10166.1"	"MSTRG.10166"	1.65	1.65	1.22	1.51	3.09	1.68	2.59	2.76	1.24
"MSTRG.10167.1"	"MSTRG.10167"	0.8	0.77	0.68	0.9	1.63	1.06	1.63	1.9	1.26
"MSTRG.10168.1"	"MSTRG.10168"	0.96	0.99	0.77	0.88	1.7	1.05	1.74	2.14	1.32
"MSTRG.10169.1"	"MSTRG.10169"	8.81	10.09	10.83	8.24	19.09	12.63	16.64	11.85	12.24
"MSTRG.10169.2"	"MSTRG.10169"	0	0	0	0	0.05	0.07	0	0	0.04
"MSTRG.10169.3"	"MSTRG.10169"	0.76	1.14	1.35	0.72	1.41	1.38	1.41	0.89	1.55
"MSTRG.1017.1"	"MSTRG.1017"	1.07	1.05	0.84	1.1	1.82	1.32	2.43	2.22	1.13
"MSTRG.10170.1"	"MSTRG.10170"	1.25	1.83	1.95	1.34	1.7	1.3	2.53	0.89	1.64
"MSTRG.10171.1"	"MSTRG.10171"	2.48	3.05	1.79	2.05	3.27	3.31	3.88	3.32	2.28
"MSTRG.10172.1"	"MSTRG.10172"	1.22	1.46	1.11	1.16	2.63	1.95	2.58	2.36	1.67
"MSTRG.10173.1"	"MSTRG.10173"	6.7	6.87	5.14	5.82	12.87	8.17	13	10.7	8.06
"MSTRG.10174.1"	"MSTRG.10174"	4.82	4.99	1.66	1.53	10.25	7.58	2.14	1.47	2.97
"MSTRG.10174.2"	"MSTRG.10174"	3.09	2.97	4.08	2.3	5.77	3.88	6.51	0.81	3.7
"MSTRG.10174.3"	"MSTRG.10174"	5.25	5.12	7.26	7.31	11.59	7.28	18.91	12.11	9.99
"MSTRG.10175.1"	"MSTRG.10175"	13.12	17.28	14.5	13.58	25.07	16.54	23.54	21.07	17.68
"MSTRG.10176.1"	"MSTRG.10176"	0.23	0.13	0.12	0.37	0.73	0.45	1.62	0.98	0
"MSTRG.10176.2"	"MSTRG.10176"	4.73	4.87	4.75	4.39	9.08	5.76	8.47	6.44	5.86
"MSTRG.10176.3"	"MSTRG.10176"	0.35	0.64	0.39	0.4	0.85	0.7	0.54	1.02	0.77
"MSTRG.10177.1"	"MSTRG.10177"	2.51	2.53	2.05	2.49	3.58	2.67	3.95	2.37	2.39
"MSTRG.10178.1"	"MSTRG.10178"	0.67	1.26	1.37	0.65	1.81	0.86	1.11	0.5	0.77
"MSTRG.10179.1"	"MSTRG.10179"	3.27	3.13	2.92	1.83	4.31	3.15	5.3	0.6	2.85
"MSTRG.10179.2"	"MSTRG.10179"	0	0	0	0	0	0	0	0	0
"MSTRG.1018.1"	"MSTRG.1018"	1.43	1.54	1.72	1.39	2.39	1.5	2.54	1.65	1.48
"MSTRG.10180.1"	"MSTRG.10180"	2.09	1.7	1.39	1.67	4.32	2.75	3.82	4.93	2.66
"MSTRG.10181.1"	"MSTRG.10181"	4.94	4.22	3.04	4.39	8.82	5.29	9.31	10.43	5.23
"MSTRG.10182.1"	"MSTRG.10182"	2.19	2.38	1.94	1.98	4.36	2.94	4.84	5.26	3.22
"MSTRG.10183.1"	"MSTRG.10183"	1.38	2.11	1.55	1.62	3	1.78	2.73	3.23	2.51
"MSTRG.10184.1"	"MSTRG.10184"	2.8	2.68	2.16	2.46	5.88	3.58	5.57	5.51	4.09
"MSTRG.10184.2"	"MSTRG.10184"	10.57	15.04	10.67	11.69	23.34	16.59	23.34	20.67	17.48
"MSTRG.10185.1"	"MSTRG.10185"	1.46	1.73	1.06	2.28	2.47	1.63	3.79	3.86	1.89
"MSTRG.10185.2"	"MSTRG.10185"	0.65	1.01	0.71	0.93	1.71	1.31	1.29	3.46	1.26
"MSTRG.10185.3"	"MSTRG.10185"	0.78	1.82	0.87	0.33	2.07	1.69	0.9	3.65	2.28
"MSTRG.10186.1"	"MSTRG.10186"	3.21	3.94	2.69	3.11	6.96	4.55	6.41	9.09	5.46
"MSTRG.10187.1"	"MSTRG.10187"	6.44	6.49	8.31	9.13	10.45	14.3	7.6	25.89	6.15
"MSTRG.10188.1"	"MSTRG.10188"	2.36	1.94	1.78	1.56	3.89	2.48	4.86	3.54	2.58
"MSTRG.10189.1"	"MSTRG.10189"	0.03	0.1	0.07	0	0.05	0	0.06	0.23	0.05
"MSTRG.1019.1"	"MSTRG.1019"	0.42	0.21	0.18	1.14	0.48	0.28	1.3	2.35	1.91
"MSTRG.10190.1"	"MSTRG.10190"	4.09	2.58	1.44	1.89	6.37	3.57	4.75	8.82	2.44
"MSTRG.10191.1"	"MSTRG.10191"	0.06	0	3.85	2.68	4.86	6.71	0	0	6.33
"MSTRG.10192.1"	"MSTRG.10192"	6.22	4.75	5.41	5.06	10.24	6.79	14.32	9.5	7.72
"MSTRG.10193.1"	"MSTRG.10193"	1.84	1.66	1.45	1.44	3.14	1.87	3.06	2.73	1.99
"MSTRG.10193.2"	"MSTRG.10193"	0.48	0.69	0.87	0.75	1	0.47	0.64	0.8	0.59
"MSTRG.10194.1"	"MSTRG.10194"	0.09	0	0	0	0	0	0	0	0
"MSTRG.10195.1"	"MSTRG.10195"	0.98	0.64	0.97	0.88	1.59	1.32	1.7	2.96	1.21
"MSTRG.10196.1"	"MSTRG.10196"	2.14	1.56	1.86	1.64	3.06	1.88	4.36	3.76	2.95
"MSTRG.10197.1"	"MSTRG.10197"	0	0.13	0	0.03	0	0.1	0.11	0.06	0.24
"MSTRG.10198.1"	"MSTRG.10198"	1.11	0.85	0.76	1.01	2.02	1.07	1.9	2.09	1.06
"MSTRG.10199.1"	"MSTRG.10199"	1.34	1.84	1.39	1.68	2.66	2.04	3.94	4.9	1.9
"MSTRG.10199.2"	"MSTRG.10199"	1.63	1.25	1.32	1.56	3.03	2.08	4.22	2.39	1.88
"MSTRG.102.1"	"MSTRG.102"	4.14	3.6	3.42	3.7	8.4	5.54	10.24	6.25	4.4
"MSTRG.1020.1"	"MSTRG.1020"	0.76	1.1	1.11	0.91	2.28	1.69	1.36	3.15	2
"MSTRG.1020.2"	"MSTRG.1020"	1.91	2.3	1.33	1.81	2.81	2.1	4.43	1.7	1.77
"MSTRG.10200.1"	"MSTRG.10200"	41.34	33.22	33.86	36.64	86.46	55.98	112.77	98.81	49.83
"MSTRG.10200.2"	"MSTRG.10200"	1.79	1.19	0.91	2.67	2.1	2.83	5.01	4.96	2.25
"MSTRG.10201.1"	"MSTRG.10201"	11.36	11.87	10.02	12.63	26.04	15.21	29.87	25.56	13.42
"MSTRG.10202.1"	"MSTRG.10202"	0.15	0.24	0.14	0.18	0.36	0.28	0.41	0.56	0.1
"MSTRG.10202.2"	"MSTRG.10202"	6.68	5.75	5.16	6.23	14.72	8.13	15.83	14.53	8.25
"MSTRG.10203.1"	"MSTRG.10203"	183.53	186.66	146.63	171.09	339.61	211.38	364.27	359.83	202.65
"MSTRG.10204.1"	"MSTRG.10204"	1.06	1.45	1.1	1.17	2.76	2.01	2.67	3.31	1.99
"MSTRG.10205.1"	"MSTRG.10205"	1.16	1.33	1.1	1.17	2.6	1.83	2.65	2.04	1.99
"MSTRG.10206.1"	"MSTRG.10206"	1.35	1.94	1.94	1.61	3.9	2.56	3.67	2.79	2.36
"MSTRG.10207.1"	"MSTRG.10207"	2.78	3.43	3.08	2.67	5.7	3.77	5.36	6.4	3.87
"MSTRG.10207.2"	"MSTRG.10207"	0.79	0.98	0.68	0.86	2.22	0.7	0.83	0.51	0.87
"MSTRG.10208.1"	"MSTRG.10208"	1.47	1.77	1.26	1.36	2.9	2.18	2.83	2.82	1.89
"MSTRG.10209.1"	"MSTRG.10209"	3.03	3.12	2.55	2.87	6.03	4.15	6.35	5.56	3.58
"MSTRG.1021.1"	"MSTRG.1021"	0.37	0.52	0.36	0.37	0.89	0.62	0.58	1.13	0.71
"MSTRG.1021.2"	"MSTRG.1021"	2.71	6.35	0	2.47	19.44	8.84	5.83	41.37	3.71
"MSTRG.1021.3"	"MSTRG.1021"	9.22	8.13	9.58	9.73	7.24	5.14	14.98	2.36	10.84
"MSTRG.10210.1"	"MSTRG.10210"	9.38	10.3	7.29	9.22	18.44	12.13	19.64	19.53	11.19
"MSTRG.10211.1"	"MSTRG.10211"	29.76	32.43	26.45	29.49	56.99	38.44	66.29	53.57	35.13
"MSTRG.10212.1"	"MSTRG.10212"	0.54	0.58	0.73	1.12	0.95	0.38	0.52	0	0.21
"MSTRG.10212.2"	"MSTRG.10212"	4.71	6.1	3.57	4.54	10.74	7.26	12.16	10.73	6.95
"MSTRG.10213.1"	"MSTRG.10213"	2.83	3.19	3.1	2.68	6.27	4.18	5.73	4.11	3.92
"MSTRG.10214.1"	"MSTRG.10214"	1.83	3.3	1.79	2.2	4.3	3.87	2.97	1.83	1.4
"MSTRG.10214.2"	"MSTRG.10214"	2.17	2.81	1.86	2.95	3.9	2.68	5.07	2.58	3.9
"MSTRG.10214.3"	"MSTRG.10214"	5.69	3.87	4.42	3.84	8.93	3.63	8.15	13.52	4.78
"MSTRG.10215.1"	"MSTRG.10215"	0.53	0.64	0.51	0.51	1.14	0.83	1.03	1.35	0.92
"MSTRG.10215.2"	"MSTRG.10215"	4.83	6.01	4.75	4.93	9.12	5.11	9.59	7.17	5.3
"MSTRG.10216.1"	"MSTRG.10216"	1.01	0.15	0.46	0.27	0.69	1.07	0.31	0	0.24
"MSTRG.10217.1"	"MSTRG.10217"	8.43	7.43	3.89	7.85	16.21	10.18	12.21	29.55	7.91
"MSTRG.10217.2"	"MSTRG.10217"	96.8	114.96	93.3	102.36	216.85	141.17	187.54	401.55	131.28
"MSTRG.10218.1"	"MSTRG.10218"	10.3	11.34	8.47	9.58	19.84	12.22	22.15	24.01	12.08
"MSTRG.10219.1"	"MSTRG.10219"	4.06	3.62	2.86	3	5	4.36	4.94	5.97	3.49
"MSTRG.1022.1"	"MSTRG.1022"	2.15	1.81	1.81	1.78	4.49	2.19	4.52	4.84	2.42
"MSTRG.10220.1"	"MSTRG.10220"	1.85	2.1	1.54	1.44	3.39	2.81	4.33	2.21	2.66
"MSTRG.10221.1"	"MSTRG.10221"	2.29	2.29	1.86	2.12	4.65	2.82	4.79	4.29	2.63
"MSTRG.10222.1"	"MSTRG.10222"	1.47	1.31	1.26	1.34	2.37	2.03	2.73	2.2	2.29
"MSTRG.10222.2"	"MSTRG.10222"	13.7	16.36	11.91	13.75	33.91	19.01	27.05	34.94	20.8
"MSTRG.10223.1"	"MSTRG.10223"	8.57	9.46	9.31	7.92	17.87	13.08	20.44	10.6	11.66
"MSTRG.10223.2"	"MSTRG.10223"	0	0	0	0	0	0	0	6.2	0
"MSTRG.10223.3"	"MSTRG.10223"	2.62	2.37	2.78	2.23	6.71	2.29	5.17	3.34	5.22
"MSTRG.10223.4"	"MSTRG.10223"	6.13	6.09	5.81	6.33	15.11	8.91	14.29	12.82	9.45
"MSTRG.10224.1"	"MSTRG.10224"	14.76	18.35	14	14.76	28.07	16.14	26.75	29.1	17.01
"MSTRG.10224.2"	"MSTRG.10224"	8.82	7.22	8.42	8.32	14.02	10.16	17.22	10.2	8.86
"MSTRG.10224.3"	"MSTRG.10224"	0.43	0.59	0.62	0.5	1.03	0.7	1.23	0.82	0.52
"MSTRG.10225.1"	"MSTRG.10225"	1.54	1.45	1.52	1.68	3.18	1.91	3.66	1.5	1.85
"MSTRG.10226.1"	"MSTRG.10226"	0.9	0.88	0.79	0.54	1.59	0.88	1.48	0.91	0.83
"MSTRG.10227.1"	"MSTRG.10227"	1.99	2.68	2.03	1.99	4.21	3.13	4.43	4.91	3.47
"MSTRG.10228.1"	"MSTRG.10228"	0.99	0.93	1.34	0.51	2.93	1.56	2.87	2.47	1.93
"MSTRG.10228.2"	"MSTRG.10228"	0.9	1.31	0.69	1.76	1.33	1.49	1.28	0.54	1.18
"MSTRG.10229.1"	"MSTRG.10229"	1.6	2.24	1.76	1.9	3.88	3.34	2.94	8.75	2.49
"MSTRG.10229.2"	"MSTRG.10229"	3.18	3.55	2.12	2.97	5.54	2.93	6.54	1.97	3.61
"MSTRG.1023.1"	"MSTRG.1023"	0.97	0.64	1.03	0.89	2.46	1.38	2.46	0.83	1.04
"MSTRG.10230.1"	"MSTRG.10230"	1.83	2.06	1.58	1.82	4.37	2.51	3.19	6.62	2.23
"MSTRG.10231.1"	"MSTRG.10231"	4.31	3.17	3.72	3.85	8.87	5.1	7.23	12.79	5.13
"MSTRG.10231.2"	"MSTRG.10231"	0.31	0.37	0.34	0.4	0.81	0.76	1.03	1.61	0.74
"MSTRG.10232.1"	"MSTRG.10232"	3.24	2.95	2.76	3.24	6.6	4.25	7.5	5.54	3.82
"MSTRG.10233.1"	"MSTRG.10233"	0.6	0.37	0.37	0.51	1.26	0.77	1.1	0.9	0.58
"MSTRG.10233.2"	"MSTRG.10233"	21.03	17.14	17.52	20.6	43.64	23.14	38.08	30.57	17.53
"MSTRG.10234.1"	"MSTRG.10234"	12.76	13.84	14.29	9.89	20.23	12.08	21.77	13.05	13.55
"MSTRG.10235.1"	"MSTRG.10235"	1.83	1.3	2.07	1.57	2.65	1.92	3.46	1.35	1.33
"MSTRG.10236.1"	"MSTRG.10236"	0.5	0.58	0.35	0.39	1.3	0.82	1.25	2.65	0.75
"MSTRG.10237.1"	"MSTRG.10237"	1.73	2.02	1.95	1.46	2.88	1.74	2.98	1.39	1.93
"MSTRG.10238.1"	"MSTRG.10238"	48.98	56.43	58.1	46.47	103.33	63.46	98.69	68.85	66.25
"MSTRG.10239.1"	"MSTRG.10239"	9.4	12.08	10.51	7.95	20.13	12.94	16.18	10.07	9.47
"MSTRG.10239.2"	"MSTRG.10239"	50.66	58.82	59.23	50.85	119.46	60.18	109.59	90.48	68.95
"MSTRG.1024.1"	"MSTRG.1024"	2.93	2.13	1.5	1.98	4.04	3.07	6.29	4.98	3.7
"MSTRG.10240.1"	"MSTRG.10240"	7.47	9.26	8.65	6.9	15.74	10.46	15.21	11.72	10.54
"MSTRG.10241.1"	"MSTRG.10241"	0.83	0.81	1.22	0.85	1.41	1.05	1.17	1.54	0.85
"MSTRG.10242.1"	"MSTRG.10242"	1.46	1.7	2.66	1.64	2.93	2.25	3.16	1.27	2.04
"MSTRG.10243.1"	"MSTRG.10243"	0.03	0.05	0	0.02	0	0	0.16	0	0.06
"MSTRG.10243.2"	"MSTRG.10243"	0.02	0	0.04	0	0.02	0.04	0	0.22	0.07
"MSTRG.10243.3"	"MSTRG.10243"	0.07	0	0.11	0.06	0.18	0.16	0	1.12	0.05
"MSTRG.10243.4"	"MSTRG.10243"	3.68	4.71	4.99	3.38	8.32	6.45	7.22	8.6	7.68
"MSTRG.10243.5"	"MSTRG.10243"	0.62	1.24	0.74	0.79	2.05	1.76	1.06	3.01	1.68
"MSTRG.10244.1"	"MSTRG.10244"	0.49	0.79	1.05	0.53	1.47	0.94	1.13	0.35	0.63
"MSTRG.10244.2"	"MSTRG.10244"	2.21	2.44	2.54	1.87	2.88	2.37	3.37	1.39	2.8
"MSTRG.10245.1"	"MSTRG.10245"	2.56	2.88	3.97	2.42	4.62	2.66	4.29	1.66	2.98
"MSTRG.10246.1"	"MSTRG.10246"	3.14	3.72	3.93	3.04	6.51	3.54	6.15	2.9	3.43
"MSTRG.10247.1"	"MSTRG.10247"	1.54	1.51	1.98	1.29	2.9	1.9	2.71	1.4	1.84
"MSTRG.10248.1"	"MSTRG.10248"	1.04	1.1	1.14	1.05	1.95	1.23	1.83	1.2	1.06
"MSTRG.10249.1"	"MSTRG.10249"	10.83	14.07	12.76	10.42	22.09	15.94	19.34	18.39	15.58
"MSTRG.10249.2"	"MSTRG.10249"	0.62	0.98	1.19	0.83	1.02	0.91	1.12	1	1.81
"MSTRG.1025.1"	"MSTRG.1025"	3.53	3.8	3.1	3.68	7.99	4.35	8.52	8.11	6.07
"MSTRG.1025.2"	"MSTRG.1025"	0.97	1.53	1.39	0.92	2.15	2.25	3.05	4.37	1.85
"MSTRG.10250.1"	"MSTRG.10250"	1.99	2.63	1.64	2.16	3.85	2.84	5.21	3.87	3.9
"MSTRG.10250.2"	"MSTRG.10250"	11.13	13.98	11.79	11.3	26.54	16.17	20.35	21.55	16.77
"MSTRG.10251.1"	"MSTRG.10251"	8.15	10.46	8.81	8.8	15.51	9.28	18.43	10.46	10.24
"MSTRG.10252.1"	"MSTRG.10252"	0.23	0.46	0.41	0.24	0.54	0.46	0.5	0.9	0.6
"MSTRG.10252.2"	"MSTRG.10252"	2.46	3.56	2.99	2.74	5.34	3.48	4.41	4.01	3.59
"MSTRG.10253.1"	"MSTRG.10253"	2	2.35	2.9	2.01	4.05	2.45	3.52	2.55	2.53
"MSTRG.10254.1"	"MSTRG.10254"	0.19	0.16	0.23	0.15	0.4	0.32	0.45	0.29	0.24
"MSTRG.10254.2"	"MSTRG.10254"	2.41	2.83	2.21	2.36	5.21	2.74	4.66	2.35	2.46
"MSTRG.10255.1"	"MSTRG.10255"	105.81	126.73	117.03	102.75	205.11	123.25	191.47	131.88	117.53
"MSTRG.10256.1"	"MSTRG.10256"	1.09	1.18	1.38	0.99	2.05	1.15	1.71	0.86	1.19
"MSTRG.10257.1"	"MSTRG.10257"	1.97	1.56	2.13	2.01	4.44	2.69	4	2.7	2.92
"MSTRG.10257.2"	"MSTRG.10257"	0.31	0.7	1.25	0.29	0.46	0	0.36	0	0.2
"MSTRG.10258.1"	"MSTRG.10258"	2.3	2.59	2.41	2.2	4.36	2.81	4.31	3.32	2.71
"MSTRG.10259.1"	"MSTRG.10259"	2.69	3.4	3.19	2.53	5.21	3.29	5.54	3.34	3.18
"MSTRG.1026.1"	"MSTRG.1026"	2.99	2.6	2.8	2.57	6.54	4.63	7.93	5.59	4.09
"MSTRG.10260.1"	"MSTRG.10260"	0.09	0.22	0.1	0.17	0.28	0.13	0.28	0.2	0.26
"MSTRG.10260.2"	"MSTRG.10260"	1.98	2.31	2.44	1.95	3.45	2.23	4.07	1.35	2.24
"MSTRG.10260.3"	"MSTRG.10260"	8.99	11.53	10.58	8.14	15.85	10.84	16.47	12.23	10.96
"MSTRG.10261.1"	"MSTRG.10261"	5.99	8.61	6.24	5.17	15.85	10.87	11.77	11.67	12.63
"MSTRG.10261.2"	"MSTRG.10261"	0.07	0.2	0.11	0.09	0	0.13	0	0	0
"MSTRG.10261.3"	"MSTRG.10261"	0	0.2	0.11	0.02	0.27	0.24	0.46	0.42	0.31
"MSTRG.10262.1"	"MSTRG.10262"	1.89	2.25	2.07	1.9	3.68	2.05	3.34	2.47	2.25
"MSTRG.10263.1"	"MSTRG.10263"	1.04	0.85	0.97	0.89	2.09	1.31	1.43	1.54	1.28
"MSTRG.10263.2"	"MSTRG.10263"	3.08	3.69	4.59	2.98	6.28	3.79	5.07	3.51	4.06
"MSTRG.10264.1"	"MSTRG.10264"	6.78	6.54	6.48	5.35	14.75	12.73	8.74	18.4	10.81
"MSTRG.10265.1"	"MSTRG.10265"	6.14	7.33	9.92	5.64	10.41	6.66	9.88	4.44	7.2
"MSTRG.10266.1"	"MSTRG.10266"	1.22	1.4	1.37	1.3	2.88	1.68	2.69	1.7	1.65
"MSTRG.10267.1"	"MSTRG.10267"	11.73	12.67	12.79	11.28	27.81	17.48	26.5	17.73	16.82
"MSTRG.10268.1"	"MSTRG.10268"	0.37	0.49	0.59	1.04	4.7	4.87	3.17	2.14	0.81
"MSTRG.10269.1"	"MSTRG.10269"	2.33	2.51	2.67	2.55	4.37	2.85	4.28	2.88	2.84
"MSTRG.1027.1"	"MSTRG.1027"	2.92	2.9	2.56	2.61	6.05	3.3	5.9	5.03	3.43
"MSTRG.10270.1"	"MSTRG.10270"	6.33	6.92	8.22	5.43	11.93	7.43	12.63	5.04	7.51
"MSTRG.10271.1"	"MSTRG.10271"	1.51	1.89	2.45	1.73	3.12	2.16	3.25	1.56	1.85
"MSTRG.10272.1"	"MSTRG.10272"	4.15	5.03	4.85	4.04	6.73	5.64	8.48	5.55	5.42
"MSTRG.10272.2"	"MSTRG.10272"	0.72	0.21	1.12	0.64	1.08	0.36	1.3	1.36	0.24
"MSTRG.10272.3"	"MSTRG.10272"	0.46	0.84	0.27	1.16	0.9	0.09	1.24	1.33	0.7
"MSTRG.10273.1"	"MSTRG.10273"	1	0.74	1.22	0.94	1.75	1.12	2.59	1.14	0.95
"MSTRG.10274.1"	"MSTRG.10274"	37.43	47.49	47.83	36.97	74.13	40.38	64.02	30.99	39.47
"MSTRG.10275.1"	"MSTRG.10275"	0	0	0	0	0	0	0	0.12	0
"MSTRG.10276.1"	"MSTRG.10276"	1.23	1.19	1.78	1.39	3.06	2.32	3.41	1.57	1.91
"MSTRG.10277.1"	"MSTRG.10277"	3.1	3	2.33	3.01	4.25	3.14	4.83	4.24	3.17
"MSTRG.10278.1"	"MSTRG.10278"	5.16	6.2	6.89	5.38	10.27	6.6	9	6.21	6.66
"MSTRG.10279.1"	"MSTRG.10279"	2.44	3.33	3.22	2.54	4.9	3.48	4.89	3.54	3.37
"MSTRG.1028.1"	"MSTRG.1028"	2.78	2.69	2.38	3.16	6.43	3.58	6.54	6.28	3.98
"MSTRG.10280.1"	"MSTRG.10280"	2.6	3.28	3.11	2.73	5.42	3.55	4.88	3.69	3.57
"MSTRG.10281.1"	"MSTRG.10281"	1.51	2.43	2.43	1.69	4.16	1.96	2.71	0.03	2.72
"MSTRG.10281.2"	"MSTRG.10281"	1.72	1.71	0.72	1.72	2.73	2.04	2.79	5.92	2.19
"MSTRG.10282.1"	"MSTRG.10282"	1.68	2.11	2.45	1.91	3.81	2.66	3.33	2.09	2.65
"MSTRG.10283.1"	"MSTRG.10283"	5.6	5.93	8	4.25	7.96	6.41	8.83	6.79	5.76
"MSTRG.10283.2"	"MSTRG.10283"	66.54	83.75	77.83	65.85	125.41	80.81	111.39	100.98	83.44
"MSTRG.10284.1"	"MSTRG.10284"	1.37	1.58	0.94	0.95	4.27	1.71	2.86	0.72	1.65
"MSTRG.10284.2"	"MSTRG.10284"	4.32	6.09	7.22	5.1	9.11	7.18	10.8	5.35	6.84
"MSTRG.10285.1"	"MSTRG.10285"	49.93	62.28	65.14	51.21	97.78	71.22	92.97	72.27	69.75
"MSTRG.10286.1"	"MSTRG.10286"	4.2	4.19	5.34	3.64	7.39	5.32	7.13	3.61	4.77
"MSTRG.10287.1"	"MSTRG.10287"	2.72	2.68	2.82	2.69	4.79	3.5	6.06	4.37	3.35
