"transcript_id"	"gene_id"	"KO3"	"KO2"	"KO1"	"Het3"	"Het2"	"Het1"	"WT3"	"WT2"	"WT1"
"MSTRG.7768.1"	"MSTRG.7768"	786	770	348	676	805	632	750	581	582
"MSTRG.7769.1"	"MSTRG.7769"	3580.02	3431.32	1809.71	3310.75	4376.59	3701.8	3619.26	2223.74	3253.88
"MSTRG.7769.2"	"MSTRG.7769"	700.51	989.28	476.21	687.19	989.58	1035.94	708.27	1409.09	932.7
"MSTRG.777.1"	"MSTRG.777"	1138	1192	553	1092	1240	923	990	1047	783
"MSTRG.7770.1"	"MSTRG.7770"	8125.86	7389.26	4453.51	6868.81	9365.22	7654.59	8546.87	5011	6770.35
"MSTRG.7770.2"	"MSTRG.7770"	397.05	358.74	184.57	528.77	422.98	146.51	603.17	87.77	353.62
"MSTRG.7770.3"	"MSTRG.7770"	744.09	840	396.19	630.44	974.88	898.09	655.96	773.73	876.44
"MSTRG.7771.1"	"MSTRG.7771"	423.59	394.89	268.01	371.3	441.41	327.64	376.64	171.67	359.71
"MSTRG.7771.2"	"MSTRG.7771"	73.91	189.44	47.34	92.69	114.75	87.94	56.6	29.1	8.03
"MSTRG.7771.3"	"MSTRG.7771"	18.7	7.82	0	14.67	38.4	33.03	7.31	19.44	22.28
"MSTRG.7772.1"	"MSTRG.7772"	1466	1755.01	959	1512	1767	1934.81	1431.55	1147	1428.58
"MSTRG.7773.1"	"MSTRG.7773"	237	303	162	277	324	311	367	316	280
"MSTRG.7774.1"	"MSTRG.7774"	260	214	121	214	279	175	210	97	184
"MSTRG.7775.1"	"MSTRG.7775"	553	611	286	577	680	571	564	612	444
"MSTRG.7776.1"	"MSTRG.7776"	16.02	2.83	6.91	7.72	21.19	10.09	23.5	2.83	13.61
"MSTRG.7777.1"	"MSTRG.7777"	29.01	64.02	38.49	99.79	99.17	131.12	53.31	117.93	127.55
"MSTRG.7777.2"	"MSTRG.7777"	782.14	898.19	429.52	775.21	1092.33	980.93	849.44	680.36	795.48
"MSTRG.7778.1"	"MSTRG.7778"	430.85	448.99	262.8	447.96	451.25	480.36	436.64	202.91	338.46
"MSTRG.7778.2"	"MSTRG.7778"	250.15	283.01	221.2	158.04	223.75	134.64	179.36	49.09	202.54
"MSTRG.7779.1"	"MSTRG.7779"	931.3	1174.33	415.85	898.91	1136.88	1550.65	853.05	1151.97	967.58
"MSTRG.7779.2"	"MSTRG.7779"	14109.7	12593.67	7051.15	11803.09	15151.12	11009.35	13959.95	9188.03	9579.42
"MSTRG.778.1"	"MSTRG.778"	51.71	54.55	135.83	26.08	0	27.92	25.91	0	0
"MSTRG.778.2"	"MSTRG.778"	1749.29	1578.45	933.17	1601.92	1860	1604.08	1772.09	789	1240
"MSTRG.7780.1"	"MSTRG.7780"	1297.37	1083.89	850.33	1302.49	1569.12	1091.03	1546.25	771.05	976.51
"MSTRG.7781.1"	"MSTRG.7781"	759	528	328	611	680	526	658	338	383
"MSTRG.7782.1"	"MSTRG.7782"	3317	3227	1782	3049	3849	3260	3450	2111	2685
"MSTRG.7783.1"	"MSTRG.7783"	142	226.85	78.12	177.22	198.43	166.38	102.69	238.58	191.89
"MSTRG.7783.2"	"MSTRG.7783"	3002.97	3333.29	1422.63	2768.11	3225.85	2756.66	2852.31	2091.24	2310.49
"MSTRG.7783.3"	"MSTRG.7783"	233.27	182.89	143.59	183.32	252.49	208.11	258.5	164.99	289.26
"MSTRG.7783.4"	"MSTRG.7783"	150.08	249.29	116.6	87.93	278.49	108.03	86.72	104.48	280.59
"MSTRG.7783.5"	"MSTRG.7783"	199.96	113.22	114.22	188.99	164.72	181.62	200.44	158.17	198.97
"MSTRG.7783.6"	"MSTRG.7783"	352.75	287.04	224.01	370.75	398.09	445.59	345.6	390.64	237.8
"MSTRG.7783.7"	"MSTRG.7783"	263.97	319.32	94.82	182.69	298.12	95.6	240.74	84.63	206
"MSTRG.7784.1"	"MSTRG.7784"	6	8	8	7	19	0	5	2	3
"MSTRG.7785.1"	"MSTRG.7785"	102	79	50	73	95	67	87	53	56
"MSTRG.7786.1"	"MSTRG.7786"	1071.83	871.51	514.99	762.03	1118.34	928.25	1244.7	777.14	791.52
"MSTRG.7786.2"	"MSTRG.7786"	259.17	228.49	195.01	214.97	315.66	336.75	357.3	363.86	387.48
"MSTRG.7787.1"	"MSTRG.7787"	6306.85	5750.29	3485.51	5377.85	8010.25	5973.88	8539.24	3384.41	5454.43
"MSTRG.7787.2"	"MSTRG.7787"	126.15	142.71	104.49	139.15	190.75	171.12	139.76	158.59	166.57
"MSTRG.7788.1"	"MSTRG.7788"	224	191	113	204	265	198	284	189	187
"MSTRG.7789.1"	"MSTRG.7789"	267	209	104	217	298	213	264	187	195
"MSTRG.779.1"	"MSTRG.779"	5	5	3	17	15	18	7	11	5
"MSTRG.7790.1"	"MSTRG.7790"	6021	4791	2698	5024	6082	4604	6336	3268	4132
"MSTRG.7791.1"	"MSTRG.7791"	542.12	530.18	293.88	464.92	602.51	448.22	527.44	569.47	175.23
"MSTRG.7792.1"	"MSTRG.7792"	252.5	434.01	659.34	257.48	119.9	360.58	240.66	552.94	362.38
"MSTRG.7792.2"	"MSTRG.7792"	70.66	0	0	0	0	0	0	0	0
"MSTRG.7792.3"	"MSTRG.7792"	2324.69	2231.7	1262.54	2513.44	2712.33	2584	2426.38	1981.62	2300.24
"MSTRG.7792.4"	"MSTRG.7792"	2174.15	2306.3	589.12	1366.08	2738.78	2031.43	2269.96	1251.43	2154.38
"MSTRG.7793.1"	"MSTRG.7793"	180	313	147	188	268	404	188	550	429
"MSTRG.7794.1"	"MSTRG.7794"	1586	2081	1017	1608	2225	1806	1829	1233	1715
"MSTRG.7795.1"	"MSTRG.7795"	2034.47	1483.77	1127.85	1405.13	1971.13	1697.56	2687.9	710.64	1123.09
"MSTRG.7795.2"	"MSTRG.7795"	341.53	223.23	180.15	201.87	231.87	255.44	429.1	122.36	207.91
"MSTRG.7796.1"	"MSTRG.7796"	1119	1115	654	940	1248	1030	1206	818	993
"MSTRG.7797.1"	"MSTRG.7797"	19573	14674	10673	15284	22855	16824	20212	11306	13661
"MSTRG.7798.1"	"MSTRG.7798"	1430	1251	978	1356	1591	1543	1620	548	1018
"MSTRG.7799.1"	"MSTRG.7799"	77	71	40	74	84	77	82	82	43
"MSTRG.78.1"	"MSTRG.78"	600	662	326	547	705	580	488	584	559
"MSTRG.780.1"	"MSTRG.780"	102.23	111.11	21.16	34.86	55.66	64.31	64.22	12.05	10.75
"MSTRG.780.2"	"MSTRG.780"	917.77	866.89	593.84	1003.14	1240.34	986.69	853.78	464.95	707.25
"MSTRG.7800.1"	"MSTRG.7800"	766	705	348	644	819	640	727	545	584
"MSTRG.7801.1"	"MSTRG.7801"	316	317	176	323	358	349	382	148	301
"MSTRG.7802.1"	"MSTRG.7802"	2499	1837	1664	2274	3125	2612	3445	1460	2094
"MSTRG.7803.1"	"MSTRG.7803"	3.63	9.03	3.15	3.03	5.31	7.85	1.46	7.37	3.22
"MSTRG.7804.1"	"MSTRG.7804"	54	60	20	82	73	54	52	35	58
"MSTRG.7805.1"	"MSTRG.7805"	466	443	222	404	449	376	396	363	331
"MSTRG.7806.1"	"MSTRG.7806"	320	219	157	265	330	304	391	269	231
"MSTRG.7807.1"	"MSTRG.7807"	509	444	253	384	548	391	477	339	317
"MSTRG.7808.1"	"MSTRG.7808"	770	590	389	666	766	612	817	571	537
"MSTRG.7809.1"	"MSTRG.7809"	50.94	113.22	9.83	20.54	79.19	70.19	51.06	58.28	82.05
"MSTRG.7809.2"	"MSTRG.7809"	453.06	304.78	205.17	354.46	447.81	416.81	571.94	312.72	301.95
"MSTRG.781.1"	"MSTRG.781"	5689.98	6310.93	2662.98	5206.98	6011.96	5236.96	4500.99	4763.92	3749.95
"MSTRG.7810.1"	"MSTRG.7810"	278	189	106	189	248	177	296	244	138
"MSTRG.7811.1"	"MSTRG.7811"	510	532	322	480	603	509	605	448	460
"MSTRG.7812.1"	"MSTRG.7812"	4623	6329.99	3061	4497	6491	5730.99	5988	3977	5811.98
"MSTRG.7813.1"	"MSTRG.7813"	3195.67	1775.57	988.98	2258.36	2695.95	2167.74	2298.07	1508.28	1534.76
"MSTRG.7814.1"	"MSTRG.7814"	1227.57	1189.96	801.52	1351.24	1474.93	1404.86	1604.88	695.36	941.18
"MSTRG.7814.2"	"MSTRG.7814"	55.43	44.04	31.48	52.76	74.07	71.14	44.12	56.64	68.83
"MSTRG.7815.1"	"MSTRG.7815"	1258.62	991.69	685.84	1130.51	1399.83	1159.84	1362.79	849.92	923.4
"MSTRG.7815.2"	"MSTRG.7815"	392.38	333.8	117.63	337.49	373.17	266.16	335.21	225.08	218.86
"MSTRG.7815.3"	"MSTRG.7815"	808	1340.52	307.53	656	876	949	443	913	691.75
"MSTRG.7816.1"	"MSTRG.7816"	278	319	192	282	353	317	328	249	275
"MSTRG.7817.1"	"MSTRG.7817"	260	227	101	282	257	231	229	334	172
"MSTRG.7818.1"	"MSTRG.7818"	821	1014	428	686	1077	579	890	631	813
"MSTRG.7819.1"	"MSTRG.7819"	1060	1082	580	1023	1224	938	1060	743	861
"MSTRG.782.1"	"MSTRG.782"	503	580.6	338	340	638	558	473	180.01	438
"MSTRG.7820.1"	"MSTRG.7820"	0	0	0	0	0	0	0	0	0
"MSTRG.7820.2"	"MSTRG.7820"	3346.16	2861.71	1935.58	3018.59	4004.29	3482.56	4045.62	1990.39	2474.43
"MSTRG.7820.3"	"MSTRG.7820"	728.04	753.86	321.15	442.88	886.21	641.17	806.82	356.89	799.62
"MSTRG.7820.4"	"MSTRG.7820"	164.98	119.67	176.94	205.98	188.01	169.67	166.64	47.11	82.82
"MSTRG.7821.1"	"MSTRG.7821"	622.01	592.29	278.43	519.98	700.32	484.33	717.61	516.92	543.08
"MSTRG.7822.1"	"MSTRG.7822"	307.47	212.01	167.06	207.81	333.08	259.74	298	221.68	247.76
"MSTRG.7823.1"	"MSTRG.7823"	2563	2581	1408	2545	3104	2715	2840	1866	2316
"MSTRG.7824.1"	"MSTRG.7824"	152.13	98.55	85.32	103.67	145.13	169.24	156.33	79.77	197.42
"MSTRG.7824.2"	"MSTRG.7824"	677.87	728.45	338.68	690.33	796.87	646.76	685.67	564.23	517.58
"MSTRG.7825.1"	"MSTRG.7825"	62	64	33	66	94	63	59	72	61
"MSTRG.7826.1"	"MSTRG.7826"	193.11	178.63	77.2	157.89	209.33	174.25	180.01	131.77	143.74
"MSTRG.7826.2"	"MSTRG.7826"	519.89	450.37	216.8	493.11	610.67	400.75	451.99	468.23	330.26
"MSTRG.7827.1"	"MSTRG.7827"	165.79	106.85	74.89	100.56	166.5	133.39	175.64	97.91	104.2
"MSTRG.7828.1"	"MSTRG.7828"	80.11	78.5	42.61	103.16	83.43	73.3	77.8	46.14	47.97
"MSTRG.7829.1"	"MSTRG.7829"	383	468	226	383	556	500	463	379	433
"MSTRG.783.1"	"MSTRG.783"	9980.38	11671.95	5324.82	8928.76	12231.08	10544.95	8640.37	7451.61	8966.67
"MSTRG.783.2"	"MSTRG.783"	248.98	420.05	183.18	232.24	373.01	411.05	265.63	166.39	449.33
"MSTRG.7830.1"	"MSTRG.7830"	288	243	119	214	260	219	265	191	187
"MSTRG.7831.1"	"MSTRG.7831"	1244	1090	561	1086	1278	1035	1271	847	919
"MSTRG.7832.1"	"MSTRG.7832"	81	80	44	87	116	69	59	72	52
"MSTRG.7833.1"	"MSTRG.7833"	485	478	215	413	541	399	506	332	358
"MSTRG.7834.1"	"MSTRG.7834"	2800	2503	1361	2507	2958	2185	2825	1806	2025
"MSTRG.7835.1"	"MSTRG.7835"	21340	23011	12635	20976.96	26900	20099	20657	22793	15476.96
"MSTRG.7836.1"	"MSTRG.7836"	0	0	0	0	0	0	2.58	1.38	0
"MSTRG.7837.1"	"MSTRG.7837"	1064	1243	634	1034	1105	923	1138	641	804
"MSTRG.7838.1"	"MSTRG.7838"	358.38	276.03	148	292	370	293	395	316.35	257.3
"MSTRG.7839.1"	"MSTRG.7839"	0	1.27	0	0	0	0	0	0	1.27
"MSTRG.784.1"	"MSTRG.784"	918	858	472	777	991	889	700	563	601
"MSTRG.7840.1"	"MSTRG.7840"	615	614	297	578	644	501	606	490	412
"MSTRG.7841.1"	"MSTRG.7841"	1115	1261	668	1176	1060	1098	996	808	895
"MSTRG.7842.1"	"MSTRG.7842"	1127	1001	629	1103	1248	984	1064	584	915
"MSTRG.7843.1"	"MSTRG.7843"	103	104	66	86	167	131	158	121	114
"MSTRG.7844.1"	"MSTRG.7844"	8568	8366	4822	8180	10243	8178	8831	5411	6040
"MSTRG.7845.1"	"MSTRG.7845"	3097	3224	1456	2887	3376	2530	2606	2175	2245
"MSTRG.7846.1"	"MSTRG.7846"	6915	8782	3343	6956	10151	7265	7140	9107	6846
"MSTRG.7847.1"	"MSTRG.7847"	1221.48	1147.49	706.44	1112.64	1477.73	1134.85	1459.8	744.28	990.09
"MSTRG.7847.2"	"MSTRG.7847"	36.49	77.57	34.32	50.19	90.22	67.01	55.25	69.19	76.1
"MSTRG.7847.3"	"MSTRG.7847"	116.03	180.94	98.25	151.17	229.05	258.15	190.95	226.53	205.81
"MSTRG.7848.1"	"MSTRG.7848"	699.27	957.74	409.18	759.07	530.08	700.52	637.67	284.41	775.59
"MSTRG.7848.2"	"MSTRG.7848"	226.08	211.93	159.29	181.53	182.91	173.02	169.87	37.4	128.97
"MSTRG.7848.3"	"MSTRG.7848"	744	1315.04	528	801.36	1364.32	1432.49	789.38	1125.58	1402.75
"MSTRG.7848.4"	"MSTRG.7848"	2730.68	3460.49	1860.53	2477.58	4007.63	3136.97	2157.09	1910.6	2753.27
"MSTRG.7848.5"	"MSTRG.7848"	0	0	0	50.46	47.13	0	0	0	0
"MSTRG.7849.1"	"MSTRG.7849"	922	957	483	890	938	744	812	562	692
"MSTRG.785.1"	"MSTRG.785"	1576	1376	744	1528	1993	1449	1685	1106	1183
"MSTRG.7850.1"	"MSTRG.7850"	102	101	65	101	139	119	93	59	81
"MSTRG.7851.1"	"MSTRG.7851"	686	712.98	355	569.78	906	648	676	510	587
"MSTRG.7852.1"	"MSTRG.7852"	1591	1520	832	1383	1877	1465	1776	1105	1351
"MSTRG.7853.1"	"MSTRG.7853"	461	581	267	424	485	445	390	278	382
"MSTRG.7854.1"	"MSTRG.7854"	552.13	634.83	364.82	555.43	553.93	465.4	378.08	347.69	410.83
"MSTRG.7854.2"	"MSTRG.7854"	214.87	223.17	149.18	156.57	239.07	163.6	195.92	26.31	141.17
"MSTRG.7855.1"	"MSTRG.7855"	1021.1	1224.05	575	1190.05	1421.01	1061.2	968.98	583.99	912.74
"MSTRG.7855.2"	"MSTRG.7855"	224.9	177.95	67	81.95	105.99	96.8	126.02	45.01	102.26
"MSTRG.7856.1"	"MSTRG.7856"	34	33	28	28	28	42	31	9	23
"MSTRG.7857.1"	"MSTRG.7857"	939	962	514	960	1120	921	845	560	708
"MSTRG.7858.1"	"MSTRG.7858"	115.68	183	35.64	202.59	153	90.43	84.66	104.33	85.1
"MSTRG.7858.2"	"MSTRG.7858"	20.32	15	7.36	14.41	0	14.57	25.34	9.67	13.9
"MSTRG.7859.1"	"MSTRG.7859"	455.45	449.17	238.64	425.68	563.17	448.52	420.61	197.86	364.65
"MSTRG.7859.2"	"MSTRG.7859"	391.58	156.3	129.74	347.48	227.58	239.13	186.4	125.27	88.24
"MSTRG.7859.3"	"MSTRG.7859"	973.97	1323.53	715.61	995.84	1273.25	821.36	922.99	641.88	844.11
"MSTRG.786.1"	"MSTRG.786"	489	467	223	424	573	376	487	334	339
"MSTRG.7860.1"	"MSTRG.7860"	616.59	673.07	512.1	430.49	402.14	524.24	550.13	61.06	488.32
"MSTRG.7861.1"	"MSTRG.7861"	217.6	109.89	73.35	123.95	250.49	174.49	210.76	172.66	174.92
"MSTRG.7861.2"	"MSTRG.7861"	558.4	496.11	360.65	501.05	536.51	552.51	649.24	218.34	396.08
"MSTRG.7862.1"	"MSTRG.7862"	613	688	332	564	782	621	667	429	460
"MSTRG.7863.1"	"MSTRG.7863"	535	444	281	466	570	395	537	167	261
"MSTRG.7864.1"	"MSTRG.7864"	1483.54	1817.17	915.66	1476.17	1794.83	1339.05	1591.24	986.58	1254
"MSTRG.7864.2"	"MSTRG.7864"	1144.46	1148.07	452.4	931.57	1156.22	1065.03	922.76	795.63	719
"MSTRG.7865.1"	"MSTRG.7865"	347	412	181	372	428	366	343	300	325
"MSTRG.7866.1"	"MSTRG.7866"	595	597	321	542	642	509	508	365	417
"MSTRG.7867.1"	"MSTRG.7867"	1725	1814	932	1522	2071	1729	1908	1440	1610
"MSTRG.7868.1"	"MSTRG.7868"	40	34	19	25	52	47	47	32	34
"MSTRG.7869.1"	"MSTRG.7869"	734.02	796	472	718.05	1003	986.01	945	665.01	801
"MSTRG.787.1"	"MSTRG.787"	0	71.37	0	0	101.96	26.58	0	28.85	52.31
"MSTRG.787.2"	"MSTRG.787"	55.43	0	19.03	0	0	0	0	0	0
"MSTRG.787.3"	"MSTRG.787"	0	0	0	23.45	0	0	23.4	0	0
"MSTRG.787.4"	"MSTRG.787"	6774.57	5526.63	3096.09	4848.17	6278.04	5661.42	6694.6	5180.15	5390.69
"MSTRG.7870.1"	"MSTRG.7870"	1263	1490	699	1162	1597	1265	1224	947	1246
"MSTRG.7871.1"	"MSTRG.7871"	278	284	152	257	341	253	260	274	244
"MSTRG.7872.1"	"MSTRG.7872"	1008	922	486	884	1223	865	1064	686	798
"MSTRG.7873.1"	"MSTRG.7873"	492	448	211	412	493	405	445	322	358
"MSTRG.7874.1"	"MSTRG.7874"	593	618	383	530	658	605	536	357	450
"MSTRG.7875.1"	"MSTRG.7875"	192	168	90	164	193	108	123	87	93
"MSTRG.7876.1"	"MSTRG.7876"	54.79	37.24	38.02	54.79	73.81	56.76	31.63	20.65	41
"MSTRG.7877.1"	"MSTRG.7877"	302	326	201	244	361	303	277	144	296
"MSTRG.7878.1"	"MSTRG.7878"	8327.69	7731.6	5296.83	10083.27	9229.71	7439.66	5850.43	4981.5	5725.35
"MSTRG.7878.2"	"MSTRG.7878"	2578.92	0	107.27	0	0	505.54	0	0	761.54
"MSTRG.7879.1"	"MSTRG.7879"	471.8	489.93	253.08	480.21	721.15	507.56	614.51	452.51	418.86
"MSTRG.788.1"	"MSTRG.788"	2325	2753	1358	2266	2839	2270	2190	1699	2307
"MSTRG.7880.1"	"MSTRG.7880"	89.55	79.23	78.2	54.57	71.99	70.65	37.17	20.08	57.43
"MSTRG.7880.2"	"MSTRG.7880"	1587.45	1579.77	759.8	1488.43	1939.01	1496.35	1635.83	1229.92	1455.57
"MSTRG.7881.1"	"MSTRG.7881"	92.8	168.75	0	40.27	111.13	34.96	80.72	117.42	24.79
"MSTRG.7881.2"	"MSTRG.7881"	609.2	827.25	299	574.73	637.87	630.04	406.28	369.58	612.21
"MSTRG.7882.1"	"MSTRG.7882"	293	286	169	285	569	458	502	304	418
"MSTRG.7883.1"	"MSTRG.7883"	1144	1091	646	1148	1576	1165	1375	710	925
"MSTRG.7884.1"	"MSTRG.7884"	933	707	444	738	984	853	1084	1098	648
"MSTRG.7885.1"	"MSTRG.7885"	487	546	320	516	601	538	558	317	397
"MSTRG.7886.1"	"MSTRG.7886"	2432	2014	1125	1907	2500	1972	2453	1363	1679
"MSTRG.7887.1"	"MSTRG.7887"	3022	2815	1613	2539	3124	2475	2521	1925	1810
"MSTRG.7888.1"	"MSTRG.7888"	2315	2865	1436	2385	2723	1935	1770	1283	1752
"MSTRG.7889.1"	"MSTRG.7889"	350	389	201	377	457	283	369	279	266
"MSTRG.789.1"	"MSTRG.789"	328	329	181	341	366	348	294	182	296
"MSTRG.7890.1"	"MSTRG.7890"	0.98	0	1.02	0	1	0	1	0	0
"MSTRG.7891.1"	"MSTRG.7891"	2179.65	2262.87	1114.46	1780.92	2804.45	1908.76	1838.28	1170.76	1877.24
"MSTRG.7891.2"	"MSTRG.7891"	106.62	155.35	57.9	0	42.27	82.91	0	81.95	0
"MSTRG.7891.3"	"MSTRG.7891"	199.84	245.77	118.76	263.59	281.56	285.99	153.18	283.39	228.1
"MSTRG.7891.4"	"MSTRG.7891"	96.88	109.02	44.88	88.49	84.73	126.33	130.54	158.9	163.67
"MSTRG.7892.1"	"MSTRG.7892"	1248	1266	691	1195	1493	1369	1340	973	1228
"MSTRG.7893.1"	"MSTRG.7893"	218	251	153	224	281	242	255	189	186
"MSTRG.7894.1"	"MSTRG.7894"	3040	2761	1742	2758	3516	2779	3293	1777	2287
"MSTRG.7895.1"	"MSTRG.7895"	336	348	161	329	372	279	308	223	212
"MSTRG.7896.1"	"MSTRG.7896"	708.38	893.71	1209.75	652.32	730.64	840.95	515.08	133.25	780.58
"MSTRG.7896.2"	"MSTRG.7896"	968.65	775.61	0	854.95	1070.28	691.71	1070.33	599.51	528.06
"MSTRG.7896.3"	"MSTRG.7896"	126.96	148.68	73.25	139.73	124.08	89.34	139.6	141.25	164.36
"MSTRG.7897.1"	"MSTRG.7897"	1192.78	830.95	535.03	859.69	1279.97	1111.84	1299.56	741.43	698.29
"MSTRG.7897.2"	"MSTRG.7897"	407.22	808.05	270.97	667.31	671.03	516.16	419.44	535.57	554.71
"MSTRG.7898.1"	"MSTRG.7898"	28	16	16	25	32	19	24	16.02	12
"MSTRG.7899.1"	"MSTRG.7899"	1507	1134	1045	1212	1476	1215	1526	598	906
"MSTRG.79.1"	"MSTRG.79"	1699.91	1591.42	936.73	1678.44	1995.91	1743.95	1531.96	865.98	1482.46
"MSTRG.79.2"	"MSTRG.79"	520.21	526.11	116.23	294.63	538.04	214.44	710.04	889.9	238.23
"MSTRG.790.1"	"MSTRG.790"	935	920	553	836	1272	1037	1053	630	972
"MSTRG.7900.1"	"MSTRG.7900"	908	998	467	840	1024	827	765	715	719
"MSTRG.7901.1"	"MSTRG.7901"	987	1183	616	903	1075	854	955	529	657
"MSTRG.7902.1"	"MSTRG.7902"	1099	1048	543	1095	1199	1053	1187	737	804
"MSTRG.7903.1"	"MSTRG.7903"	553.57	645.68	295.53	678.2	772.99	507.45	665.63	349.77	506.38
"MSTRG.7903.2"	"MSTRG.7903"	906.43	1012.32	488.47	768.8	1010.01	899.55	815.37	547.23	594.62
"MSTRG.7904.1"	"MSTRG.7904"	781	786	429	704	942	654	779	467	578
"MSTRG.7905.1"	"MSTRG.7905"	0	3.17	0	6.49	0	3.08	0	0	3.16
"MSTRG.7906.1"	"MSTRG.7906"	711.24	401.37	0	471	466.61	259.2	739.07	46.85	33.45
"MSTRG.7906.2"	"MSTRG.7906"	60.37	143.32	97.69	345.23	109.37	140.3	312.11	164.46	136.55
"MSTRG.7906.3"	"MSTRG.7906"	201.05	266.85	212.02	232.71	330.38	243	276.77	298.62	277.46
"MSTRG.7906.4"	"MSTRG.7906"	129.49	148.19	0	0	137.11	176.67	144.6	293.13	309.61
"MSTRG.7906.5"	"MSTRG.7906"	484.32	623.5	342.76	443.35	833.27	501.66	380.64	829.87	622.46
"MSTRG.7907.1"	"MSTRG.7907"	0	0	0	0	0	0	0	0	0
"MSTRG.7908.1"	"MSTRG.7908"	161	150.83	110	155.51	182	159.92	133	125	140.84
"MSTRG.7909.1"	"MSTRG.7909"	1972.85	1977.72	1085.44	1867.01	2495.8	2014	2250.96	1362.82	1734.05
"MSTRG.791.1"	"MSTRG.791"	1164	932	534	943	1201	869	1075	917	738
"MSTRG.7910.1"	"MSTRG.7910"	409.13	0	294.98	110.69	283.59	0	0	0	0
"MSTRG.7910.2"	"MSTRG.7910"	0	0	0	0	0	0	0	0	0
"MSTRG.7910.3"	"MSTRG.7910"	1485.43	1445.32	782.25	1218.48	1506.84	2061.35	1608.36	2371.35	1693.15
"MSTRG.7910.4"	"MSTRG.7910"	497.95	489.46	190.29	398.55	597.83	358.82	612.45	138.72	262.32
"MSTRG.7911.1"	"MSTRG.7911"	0	0	0.09	3.36	0	7.41	0	0	0
"MSTRG.7911.2"	"MSTRG.7911"	20.71	3.52	18.87	3.65	19.28	3.28	11.43	1.61	3.98
"MSTRG.7911.3"	"MSTRG.7911"	421.92	1329.6	1121.41	1150.51	1481.99	2037.35	2065.48	1228.93	2090.94
"MSTRG.7911.4"	"MSTRG.7911"	15057.47	15333.28	8813.63	14740.98	21026.8	16792.57	17219.71	14059.47	16968.3
"MSTRG.7912.1"	"MSTRG.7912"	1045	1066	501	923	1130	908	1006	639	744
"MSTRG.7913.1"	"MSTRG.7913"	0	0	68.61	0	0	0	0	0	0
"MSTRG.7913.10"	"MSTRG.7913"	9963.33	7621.75	5870.75	5698.27	9647.12	7303.17	6811.1	2728.64	6705
"MSTRG.7913.11"	"MSTRG.7913"	307.75	498.05	180.12	346.72	555	590.41	381.16	461.53	523.61
"MSTRG.7913.12"	"MSTRG.7913"	15.67	8.53	7.26	11.68	12.12	0	0	0	20.01
"MSTRG.7913.13"	"MSTRG.7913"	113.49	150.54	55.57	95.98	170	263.55	149.28	229.22	231.38
"MSTRG.7913.14"	"MSTRG.7913"	95.46	145.07	26.34	85.14	182.22	194.8	92.36	269.84	79.74
"MSTRG.7913.2"	"MSTRG.7913"	137.25	312.65	122.02	0	220.77	69.1	69.7	0	42.44
"MSTRG.7913.3"	"MSTRG.7913"	0	0	0	0	0	0	0	0	0
"MSTRG.7913.4"	"MSTRG.7913"	1630.19	695.75	319.73	1737.58	2312.68	1369.32	1420.63	1398.18	1593.73
"MSTRG.7913.5"	"MSTRG.7913"	750.7	1272.06	464.07	849.63	1166.82	1410.76	849.61	1098.21	1063.17
"MSTRG.7913.6"	"MSTRG.7913"	115.37	159.67	68.25	139.18	197.89	143.68	101.21	113.13	84.57
"MSTRG.7913.7"	"MSTRG.7913"	0	0	28.73	69.67	73.58	23.11	0	21.66	68.36
"MSTRG.7913.8"	"MSTRG.7913"	2629.98	3003.63	1449.79	2717.08	3698.8	2715.27	2496.38	1309.59	2008.36
"MSTRG.7913.9"	"MSTRG.7913"	537.43	4378.49	1321.82	4209.03	4974.17	3589.61	4057.75	5259.53	4544.72
"MSTRG.7914.1"	"MSTRG.7914"	824.24	1432.25	1059.17	1051.35	1266.93	1033.48	944.39	294	918.12
"MSTRG.7914.2"	"MSTRG.7914"	110.84	96.79	76.91	98.51	71.28	126.65	52.62	105.59	164.04
"MSTRG.7914.3"	"MSTRG.7914"	500.82	414.53	271.3	370.32	460.43	417.81	320.33	217.18	317.37
"MSTRG.7914.4"	"MSTRG.7914"	215.16	336.97	275.78	389.98	350.5	223.77	253.14	94.84	346.99
"MSTRG.7914.5"	"MSTRG.7914"	844.18	518.97	234.21	456.48	749.85	721.86	594.84	602.82	653.56
"MSTRG.7915.1"	"MSTRG.7915"	465	380	191	385	379	316	349	203	257
"MSTRG.7916.1"	"MSTRG.7916"	997	732	763	885	865	808	1061	240	571
"MSTRG.7917.1"	"MSTRG.7917"	794	808	354	722	911	641	759	600	520
"MSTRG.7918.1"	"MSTRG.7918"	15	25	13	21	32	41	22	43	31.01
"MSTRG.7919.1"	"MSTRG.7919"	3012.14	3104.33	1874.48	2913.84	4168.41	3135.33	3864.28	2637	3470.36
"MSTRG.792.1"	"MSTRG.792"	7150.6	6141.47	2928.65	6001.53	7655.06	5732.01	6975.26	5663.47	5982.68
"MSTRG.792.2"	"MSTRG.792"	2545.4	2547.53	1324.35	2503.47	2760.94	2150.99	2628.74	2071.53	1994.32
"MSTRG.7920.1"	"MSTRG.7920"	8	22	15.14	8.02	26.46	21	17.2	32.36	38.33
"MSTRG.7921.1"	"MSTRG.7921"	147.36	159.66	79.2	178.23	187.45	156.95	208.42	142.93	152.49
